year,age,age_cat,pop,abbrev,division,pop_std,opioid_deaths,mx,y
2004,45,45-49,317466,KY,East South Central,19805793,35,1.1024802656032457e-4,-9.112777943477116
2004,45,45-49,340768,AL,East South Central,19805793,16,4.6952765517889e-5,-9.96636845057533
2004,45,45-49,341201,LA,West South Central,19805793,13,3.8100708966269146e-5,-10.175277667966187
2004,45,45-49,363311,CO,Mountain,19805793,44,1.2110836170663702e-4,-9.01882486183982
2004,45,45-49,382225,AZ,Mountain,19805793,75,1.9621950421871935e-4,-8.536276605892503
2004,45,45-49,400062,MN,West North Central,19805793,26,6.498992656138298e-5,-9.641278276057378
2004,45,45-49,433557,WI,East North Central,19805793,47,1.0840558450215312e-4,-9.129630952738173
2004,45,45-49,436211,MO,West North Central,19805793,41,9.399121067556756e-5,-9.2723092835174
2004,45,45-49,442911,MD,South Atlantic,19805793,96,2.1674783421500032e-4,-8.4367759344412
2004,45,45-49,445773,TN,East South Central,19805793,77,1.72733655919044e-4,-8.663759710970163
2004,45,45-49,471559,IN,East North Central,19805793,21,4.4533133711794284e-5,-10.019277068059475
2004,45,45-49,488555,WA,Pacific,19805793,125,2.558565565801189e-4,-8.270893596384822
2004,45,45-49,500324,MA,New England,19805793,85,1.6988991133745334e-4,-8.680359911052667
2004,45,45-49,586066,VA,South Atlantic,19805793,62,1.0579013285193135e-4,-9.154053305158351
2004,45,45-49,634152,NC,South Atlantic,19805793,94,1.4822944656801523e-4,-8.816749170048558
2004,45,45-49,646664,GA,South Atlantic,19805793,51,7.886630460331795e-5,-9.447756485927233
2004,45,45-49,682993,NJ,Middle Atlantic,19805793,44,6.442232936501546e-5,-9.650050255680242
2004,45,45-49,789495,MI,East North Central,19805793,66,8.359774286094276e-5,-9.389494037509126
2004,45,45-49,898940,OH,East North Central,19805793,96,1.0679244443455626e-4,-9.144623378935517
2004,45,45-49,944741,IL,East North Central,19805793,88,9.314722236041412e-5,-9.281329280358436
2004,45,45-49,981476,PA,Middle Atlantic,19805793,75,7.641552111309905e-5,-9.479324726494555
2004,45,45-49,1270404,FL,South Atlantic,19805793,199,1.566430836174949e-4,-8.76154069336017
2004,45,45-49,1440172,NY,Middle Atlantic,19805793,87,6.0409451093341626e-5,-9.714364990209125
2004,45,45-49,1609730,TX,West South Central,19805793,149,9.256210668869935e-5,-9.287630715088303
2004,45,45-49,2584689,CA,Pacific,19805793,281,1.0871714159808007e-4,-9.126761079875399
2004,50,50-54,37210,DC,South Atlantic,17224359,13,3.493684493415748e-4,-7.959383463879131
2004,50,50-54,39499,WY,Mountain,17224359,1,2.5317096635357856e-5,-10.58403063411305
2004,50,50-54,45090,ND,West North Central,17224359,1,2.2177866489243733e-5,-10.71641577141513
2004,50,50-54,48752,VT,New England,17224359,3,6.153593698720053e-5,-9.69588921255738
2004,50,50-54,54593,DE,South Atlantic,17224359,4,7.32694667814555e-5,-9.52136658726592
2004,50,50-54,72481,RI,New England,17224359,6,8.278031484113078e-5,-9.399320268303121
2004,50,50-54,72619,MT,Mountain,17224359,4,5.5082003332461205e-5,-9.806687513442416
2004,50,50-54,91946,ID,Mountain,17224359,3,3.2627846779631526e-5,-10.330344438514913
2004,50,50-54,92359,HI,Pacific,17224359,7,7.579120605463464e-5,-9.487528287156582
2004,50,50-54,95540,NH,New England,17224359,5,5.233410090014654e-5,-9.857862374509853
2004,50,50-54,101914,ME,New England,17224359,7,6.868536216810251e-5,-9.585974450316062
2004,50,50-54,127177,UT,Mountain,17224359,24,1.887133679832045e-4,-8.575281265580676
2004,50,50-54,130540,NM,Mountain,17224359,22,1.685307185537e-4,-8.688392518830893
2004,50,50-54,139283,WV,South Atlantic,17224359,26,1.8667030434439235e-4,-8.586166575533824
2004,50,50-54,153771,NV,Mountain,17224359,41,2.666302488765762e-4,-8.22964769500338
2004,50,50-54,179963,AR,West South Central,17224359,9,5.0010279890866456e-5,-9.903281975851133
2004,50,50-54,183650,KS,West North Central,17224359,15,8.167710318540702e-5,-9.412736850145603
2004,50,50-54,186646,MS,East South Central,17224359,2,1.0715472070122049e-5,-11.443821873068284
2004,50,50-54,204249,IA,West North Central,17224359,7,3.4271893620042206e-5,-10.281184967694118
2004,50,50-54,232445,OK,West South Central,17224359,33,1.4196906795155842e-4,-8.859901355418756
2004,50,50-54,242798,CT,New England,17224359,7,2.8830550498768525e-5,-10.45407495184595
2004,50,50-54,268636,OR,Pacific,17224359,39,1.451778614928751e-4,-8.8375509362555
2004,50,50-54,286139,KY,East South Central,17224359,20,6.989609944817029e-5,-9.568500712167468
2004,50,50-54,287452,SC,South Atlantic,17224359,13,4.522494190334386e-5,-10.003861811297474
2004,50,50-54,304112,LA,West South Central,17224359,13,4.2747408849371285e-5,-10.060201976129083
2004,50,50-54,307605,AL,East South Central,17224359,8,2.6007379593959788e-5,-10.557130229678144
2004,50,50-54,324142,CO,Mountain,17224359,27,8.329682669940951e-5,-9.393100104362128
2004,50,50-54,344145,AZ,Mountain,17224359,45,1.3075883711807524e-4,-8.942155869402052
2004,50,50-54,350067,MN,West North Central,17224359,22,6.284511250703437e-5,-9.674837390358599
2004,50,50-54,385109,MO,West North Central,17224359,27,7.011002079930617e-5,-9.565444824078687
2004,50,50-54,385152,WI,East North Central,17224359,22,5.7120305749418414e-5,-9.770350887191347
2004,50,50-54,386761,MD,South Atlantic,17224359,51,1.318643813621332e-4,-8.933736577452606
2004,50,50-54,405284,TN,East South Central,17224359,42,1.0363103404032728e-4,-9.17467371662313
2004,50,50-54,420133,IN,East North Central,17224359,13,3.0942582467932776e-5,-10.383377249336375
2004,50,50-54,439110,MA,New England,17224359,30,6.832001093120175e-5,-9.591307848483947
2004,50,50-54,443785,WA,Pacific,17224359,86,1.9378753225097738e-4,-8.548748193647361
2004,50,50-54,515928,VA,South Atlantic,17224359,38,7.365368811151943e-5,-9.516136340117695
2004,50,50-54,562196,GA,South Atlantic,17224359,21,3.735352083614967e-5,-10.195083384800107
2004,50,50-54,571873,NC,South Atlantic,17224359,53,9.267791974791606e-5,-9.286380304185926
2004,50,50-54,582215,NJ,Middle Atlantic,17224359,23,3.9504306828233556e-5,-10.139100858374766
2004,50,50-54,698972,MI,East North Central,17224359,48,6.867227871788855e-5,-9.586164952281138
2004,50,50-54,798392,OH,East North Central,17224359,57,7.139350093688313e-5,-9.54730371605456
2004,50,50-54,827820,IL,East North Central,17224359,42,5.073566717402334e-5,-9.888881400146765
2004,50,50-54,875890,PA,Middle Atlantic,17224359,44,5.023461850232335e-5,-9.898806157339342
2004,50,50-54,1131018,FL,South Atlantic,17224359,162,1.432337946876177e-4,-8.851032334858592
2004,50,50-54,1283911,NY,Middle Atlantic,17224359,69,5.374204286745733e-5,-9.83131494159067
2004,50,50-54,1380116,TX,West South Central,17224359,83,6.0139872300589225e-5,-9.71883750377513
2004,50,50-54,2244577,CA,Pacific,17224359,215,9.578642211873329e-5,-9.253389614569553
2004,55,55-59,31434,WY,Mountain,13307234,1,3.1812686899535535e-5,-10.355645388636274
2004,55,55-59,31931,DC,South Atlantic,13307234,8,2.5054022736525634e-4,-8.291891062047817
2004,55,55-59,37026,AK,Pacific,13307234,1,2.700804839842273e-5,-10.519375647549122
2004,55,55-59,41230,VT,New England,13307234,2,4.8508367693427115e-5,-9.933774245141
2004,55,55-59,41702,SD,West North Central,13307234,2,4.795933048774639e-5,-9.94515718770752
2004,55,55-59,59120,MT,Mountain,13307234,2,3.3829499323410016e-5,-10.294177375062137
2004,55,55-59,62256,RI,New England,13307234,7,1.1243896170650219e-4,-9.093100046169022
2004,55,55-59,76265,ID,Mountain,13307234,1,1.3112174654166393e-5,-11.241969396434033
2004,55,55-59,79165,HI,Pacific,13307234,6,7.579106928566917e-5,-9.48753009170748
2004,55,55-59,81205,NH,New England,13307234,5,6.157256326580875e-5,-9.695294188174604
2004,55,55-59,86898,ME,New England,13307234,2,2.301548942438261e-5,-10.679343115468965
2004,55,55-59,94862,NE,West North Central,13307234,2,2.1083257784992938e-5,-10.767031302351667
2004,55,55-59,100488,UT,Mountain,13307234,17,1.6917442878751693e-4,-8.684580252310873
2004,55,55-59,111190,NM,Mountain,13307234,15,1.349042180052163e-4,-8.910945527595086
2004,55,55-59,121776,WV,South Atlantic,13307234,11,9.032978583628958e-5,-9.312043297708803
2004,55,55-59,141114,NV,Mountain,13307234,14,9.921056734271582e-5,-9.218266023714683
2004,55,55-59,149143,KS,West North Central,13307234,6,4.0229846523135515e-5,-10.1209013869953
2004,55,55-59,163147,AR,West South Central,13307234,7,4.2906090826064835e-5,-10.056496764810577
2004,55,55-59,167070,IA,West North Central,13307234,4,2.394206021428144e-5,-10.639873804131934
2004,55,55-59,203186,OK,West South Central,13307234,18,8.858878072308132e-5,-9.331505336778953
2004,55,55-59,211572,CT,New England,13307234,5,2.363261679239219e-5,-10.65288273263466
2004,55,55-59,223509,OR,Pacific,13307234,22,9.843004084846695e-5,-9.226164507323068
2004,55,55-59,247717,KY,East South Central,13307234,7,2.825805253575653e-5,-10.474132095476072
2004,55,55-59,253241,LA,West South Central,13307234,5,1.9744038287639046e-5,-10.832658971039416
2004,55,55-59,257518,SC,South Atlantic,13307234,4,1.5532894787937155e-5,-11.072550538435564
2004,55,55-59,258091,CO,Mountain,13307234,13,5.0369830796114546e-5,-9.896118157431841
2004,55,55-59,270380,AL,East South Central,13307234,4,1.4793993638582735e-5,-11.121289294798506
2004,55,55-59,278483,MN,West North Central,13307234,8,2.8727067720471268e-5,-10.457670753513906
2004,55,55-59,306685,AZ,Mountain,13307234,23,7.499551657237882e-5,-9.49808222524975
2004,55,55-59,311885,WI,East North Central,13307234,12,3.847572021738782e-5,-10.165483159314133
2004,55,55-59,329754,MO,West North Central,13307234,6,1.8195382012045343e-5,-10.914342731679753
2004,55,55-59,331716,MD,South Atlantic,13307234,12,3.61755236407047e-5,-10.227127810341962
2004,55,55-59,351775,IN,East North Central,13307234,5,1.4213630872006254e-5,-11.161309133222357
2004,55,55-59,357911,TN,East South Central,13307234,16,4.470385095736091e-5,-10.015450908884166
2004,55,55-59,370437,WA,Pacific,13307234,38,1.0258154557995017e-4,-9.184852509047541
2004,55,55-59,378338,MA,New England,13307234,15,3.964708805353943e-5,-10.13549305385301
2004,55,55-59,449289,VA,South Atlantic,13307234,18,4.0063300014022156e-5,-10.125049854334007
2004,55,55-59,478477,GA,South Atlantic,13307234,12,2.507957540278843e-5,-10.593456772056243
2004,55,55-59,502481,NJ,Middle Atlantic,13307234,18,3.582224999552222e-5,-10.236941349359078
2004,55,55-59,505021,NC,South Atlantic,13307234,25,4.9502891958948245e-5,-9.913479466683114
2004,55,55-59,580661,MI,East North Central,13307234,15,2.5832628676628875e-5,-10.563872187678829
2004,55,55-59,668730,OH,East North Central,13307234,31,4.635652655032674e-5,-9.979148465717941
2004,55,55-59,683028,IL,East North Central,13307234,20,2.9281376458944584e-5,-10.438558859766253
2004,55,55-59,742403,PA,Middle Atlantic,13307234,17,2.2898614364435488e-5,-10.684434157338023
2004,55,55-59,1036034,FL,South Atlantic,13307234,55,5.3087060849354366e-5,-9.843577334563397
2004,55,55-59,1107453,NY,Middle Atlantic,13307234,34,3.070107715632176e-5,-10.391212817461502
2004,55,55-59,1135400,TX,West South Central,13307234,29,2.554165932710939e-5,-10.57519973973229
2004,55,55-59,1854291,CA,Pacific,13307234,125,6.74112099988621e-5,-9.604699233417833
2004,60,60-64,26827,ND,West North Central,10654272,2,7.455175755768443e-5,-9.504016941475632
2004,60,60-64,30214,VT,New England,10654272,2,6.619447938041967e-5,-9.622913491543725
2004,60,60-64,45741,MT,Mountain,10654272,2,4.372444852539297e-5,-10.037603149480072
2004,60,60-64,57576,HI,Pacific,10654272,4,6.947339169098236e-5,-9.57456673206775
2004,60,60-64,58594,NH,New England,10654272,1,1.7066593849199577e-5,-10.978387581244487
2004,60,60-64,59118,ID,Mountain,10654272,1,1.691532189857573e-5,-10.98729072555053
2004,60,60-64,65653,ME,New England,10654272,2,3.046319284724232e-5,-10.398991395004307
2004,60,60-64,77090,UT,Mountain,10654272,3,3.89155532494487e-5,-10.154116560785198
2004,60,60-64,84793,NM,Mountain,10654272,5,5.8967131720778836e-5,-9.738530358768879
2004,60,60-64,94702,WV,South Atlantic,10654272,3,3.16783172477878e-5,-10.359878109607232
2004,60,60-64,113420,NV,Mountain,10654272,9,7.935108446482102e-5,-9.4416284442318
2004,60,60-64,130741,IA,West North Central,10654272,1,7.648710045050902e-6,-11.780973545906017
2004,60,60-64,134511,AR,West South Central,10654272,3,2.2303008675870375e-5,-10.710788970398378
2004,60,60-64,158717,CT,New England,10654272,4,2.520208925319909e-5,-10.588583660010501
2004,60,60-64,163364,OK,West South Central,10654272,7,4.2849097720428005e-5,-10.057825969841645
2004,60,60-64,165124,OR,Pacific,10654272,8,4.8448438749061314e-5,-9.935010444108284
2004,60,60-64,179869,CO,Mountain,10654272,6,3.335761026080092e-5,-10.308224617907706
2004,60,60-64,194085,LA,West South Central,10654272,2,1.030476337687096e-5,-11.482904305858218
2004,60,60-64,201901,SC,South Atlantic,10654272,2,9.905844943809095e-6,-11.52238557667572
2004,60,60-64,210817,MN,West North Central,10654272,6,2.8460702884492236e-5,-10.466986268330933
2004,60,60-64,236262,WI,East North Central,10654272,5,2.1162946220721065e-5,-10.763258725282729
2004,60,60-64,243230,MD,South Atlantic,10654272,7,2.8779344653208896e-5,-10.455852627674359
2004,60,60-64,252985,AZ,Mountain,10654272,8,3.1622428207205964e-5,-10.361643935734637
2004,60,60-64,263967,MO,West North Central,10654272,5,1.894176165960139e-5,-10.874141461881202
2004,60,60-64,266530,WA,Pacific,10654272,19,7.128653434885379e-5,-9.548803107442502
2004,60,60-64,270823,IN,East North Central,10654272,1,3.6924485734224936e-6,-12.50922074994389
2004,60,60-64,279369,MA,New England,10654272,4,1.4317980878336537e-5,-11.153994406489389
2004,60,60-64,280277,TN,East South Central,10654272,6,2.1407393400100616e-5,-10.751774209616999
2004,60,60-64,333028,VA,South Atlantic,10654272,2,6.00550103895168e-6,-12.022834668951852
2004,60,60-64,351031,GA,South Atlantic,10654272,6,1.7092507499337664e-5,-10.976870348408365
2004,60,60-64,382779,NJ,Middle Atlantic,10654272,6,1.5674841096298386e-5,-11.063453608893905
2004,60,60-64,389005,NC,South Atlantic,10654272,8,2.0565288363902778e-5,-10.791905934308579
2004,60,60-64,443650,MI,East North Central,10654272,6,1.3524174461850558e-5,-11.21103177303543
2004,60,60-64,512369,OH,East North Central,10654272,8,1.561374712365502e-5,-11.067358805885025
2004,60,60-64,523872,IL,East North Central,10654272,5,9.544316168835135e-6,-11.559564746219968
2004,60,60-64,579898,PA,Middle Atlantic,10654272,5,8.622205974154075e-6,-11.661169592553989
2004,60,60-64,841643,TX,West South Central,10654272,17,2.019858776226975e-5,-10.809897868760048
2004,60,60-64,846208,NY,Middle Atlantic,10654272,9,1.0635682952654667e-5,-11.451295893916976
2004,60,60-64,887744,FL,South Atlantic,10654272,24,2.703482084925384e-5,-10.518384861775017
2004,60,60-64,1351654,CA,Pacific,10654272,56,4.1430721175685496e-5,-10.09148789493775
2004,65,65-69,18170,DC,South Atlantic,9409940,1,5.50357732526142e-5,-9.807527161390217
2004,65,65-69,35459,RI,New England,9409940,2,5.640316985814603e-5,-9.782985197880981
2004,65,65-69,35806,MT,Mountain,9409940,1,2.792828017650673e-5,-10.485870756111218
2004,65,65-69,44594,HI,Pacific,9409940,2,4.4849082836256e-5,-10.012207419250371
2004,65,65-69,46256,ID,Mountain,9409940,1,2.1618817018332758e-5,-10.741946464256127
2004,65,65-69,52165,ME,New England,9409940,3,5.750982459503498e-5,-9.76355476223396
2004,65,65-69,59238,NE,West North Central,9409940,1,1.6881056078868294e-5,-10.989318506839505
2004,65,65-69,80881,WV,South Atlantic,9409940,2,2.4727686354026286e-5,-10.607587037054017
2004,65,65-69,87892,NV,Mountain,9409940,1,1.1377599781550084e-5,-11.383864067017157
2004,65,65-69,90882,KS,West North Central,9409940,2,2.2006557954270374e-5,-10.724170060195135
2004,65,65-69,110490,AR,West South Central,9409940,1,9.050592813829306e-6,-11.61268029810722
2004,65,65-69,118352,CT,New England,9409940,2,1.6898742733540625e-5,-10.988271333267704
2004,65,65-69,124844,OR,Pacific,9409940,4,3.2039985902406205e-5,-10.348525875764018
2004,65,65-69,133022,CO,Mountain,9409940,5,3.758776743696531e-5,-10.188831894624315
2004,65,65-69,133635,OK,West South Central,9409940,2,1.496613911026303e-5,-11.109720301262909
2004,65,65-69,153922,KY,East South Central,9409940,1,6.496797079040034e-6,-11.94420125957811
2004,65,65-69,159246,SC,South Atlantic,9409940,2,1.2559185160066815e-5,-11.285058274819605
2004,65,65-69,162247,MN,West North Central,9409940,1,6.163442159177057e-6,-11.996875144410803
2004,65,65-69,180475,MD,South Atlantic,9409940,3,1.662280094195872e-5,-11.004735254339252
2004,65,65-69,189490,WI,East North Central,9409940,5,2.63866167080057e-5,-10.54265361922956
2004,65,65-69,195526,WA,Pacific,9409940,9,4.6029684031791166e-5,-9.986224064556009
2004,65,65-69,211691,MO,West North Central,9409940,1,4.723866390163021e-6,-12.262882943229174
2004,65,65-69,212176,AZ,Mountain,9409940,4,1.8852273584194255e-5,-10.878877036797489
2004,65,65-69,213805,MA,New England,9409940,1,4.677159093566568e-6,-12.272819663642002
2004,65,65-69,222368,TN,East South Central,9409940,2,8.994099870484962e-6,-11.618941765554109
2004,65,65-69,250156,VA,South Atlantic,9409940,2,7.995011113065447e-6,-11.73669282167739
2004,65,65-69,262463,GA,South Atlantic,9409940,6,2.286036508003033e-5,-10.686105929470088
2004,65,65-69,295841,NJ,Middle Atlantic,9409940,4,1.3520776362978762e-5,-11.211283065700865
2004,65,65-69,309092,NC,South Atlantic,9409940,7,2.264697889301567e-5,-10.695484097138243
2004,65,65-69,412331,IL,East North Central,9409940,4,9.700944144388852e-6,-11.543287342718552
2004,65,65-69,414279,OH,East North Central,9409940,8,1.931065779341941e-5,-10.854853397193668
2004,65,65-69,660214,TX,West South Central,9409940,4,6.058641591968665e-6,-12.014024942751746
2004,65,65-69,672612,NY,Middle Atlantic,9409940,5,7.433706208036728e-6,-11.809486006908255
2004,65,65-69,781726,FL,South Atlantic,9409940,8,1.0233764771799838e-5,-11.489818032817212
2004,65,65-69,1057084,CA,Pacific,9409940,16,1.5135977840928441e-5,-11.09843600965368
2004,70,70-74,27529,DE,South Atlantic,8725574,1,3.63253296523666e-5,-10.222995273466749
2004,70,70-74,37245,ID,Mountain,8725574,1,2.6849241508927372e-5,-10.525272986610377
2004,70,70-74,57558,NM,Mountain,8725574,2,3.4747558983981374e-5,-10.267401233486057
2004,70,70-74,68519,NV,Mountain,8725574,3,4.3783476116113776e-5,-10.036254069384407
